UNIT_ID	UNIT_CAT	LEVEL	PREV_ID	RACE_ID	SUBRACE	BRANCH	SIZE_SMALL	SEX_M	ENROLL_C	ENROLL_B	NAME_TXT	DESC_TXT	ABIL_TXT	ATTACK_ID	ATTACK2_ID	ATCK_TWICE	HIT_POINT	BASE_UNIT	ARMOR	REGEN	REVIVE_C	HEAL_C	TRAINING_C	XP_KILLED	UPGRADE_B	XP_NEXT	MOVE	SCOUT	LIFE_TIME	LEADERSHIP	NEGOTIATE	LEADER_CAT	DYN_UPG1	DYN_UPG_LV	DYN_UPG2	WATER_ONLY	DEATH_ANIM
g000uu0066	0	4	g000uu0064	g000rr0002	3	2	True	True	g1310:r0000:y0000:e0000:w0000	g000000000	x000tg2066	x000tg2566	x000tgb006	g000aa0066	g000000000	False	135	G000000000	0	12	g0600:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	225	g000bb0057	2250	0	0	0	0	0	0	g000DU0066	10	g002DU0066	False	2
g000uu0067	0	2	g000uu0062	g000rr0002	3	2	True	False	g0260:r0000:y0000:e0000:w0000	g000000000	x000tg2067	x000tg2567	x000tgb006	g000aa0067	g002aa0079	False	90	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	70	g000bb0061	500	0	0	0	0	0	0	g000DU0067	12	g002DU0067	False	2
g000uu0068	0	3	g000uu0067	g000rr0002	3	2	True	False	g0660:r0000:y0000:e0000:w0000	g000000000	x000tg2068	x000tg2568	x000tgb006	g000aa0068	g002aa0080	True	120	G000000000	5	7	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	110	g000bb0062	1000	0	0	0	0	0	0	g000DU0068	13	g002DU0068	False	2
g000uu0069	0	1	g000000000	g000rr0002	3	4	False	True	g0350:r0000:y0000:e0000:w0000	g000bb0071	x000tg0246	x000tg2569	x000tgb006	g000aa0069	g000aa1069	False	265	G000000000	0	15	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	240	g000000000	875	0	0	0	0	0	0	g000DU0069	11	g002DU0069	False	2
g000uu0070	2	1	g000000000	g000rr0002	3	5	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2070	x000tg2570	x000tgb001	g000aa0070	g000000000	True	150	G000000000	0	15	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	60	g000000000	175	25	5	0	4	10	1	g000DU0070	11	g002DU0070	False	2
g000uu0071	2	1	g000000000	g000rr0002	3	5	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2071	x000tg2571	x000tgb002	g000aa0071	g000000000	True	90	G000000000	0	10	g0200:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	60	g000000000	145	30	5	0	4	10	2	g000DU0071	11	g002DU0071	False	2
g000uu0072	2	1	g000000000	g000rr0002	3	5	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2072	x000tg2572	x000tgb003	g008aa0072	g000000000	True	90	G000000000	0	10	g0200:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	60	g000000000	150	25	5	0	4	10	3	g003DU0072	11	g004DU0072	False	2
g000uu0073	2	1	g000000000	g000rr0002	3	5	True	False	g0300:r0000:y0000:e0000:w0000	g000000000	x000tg2073	x000tg2573	x000tgb004	g000aa0073	g000aa0171	False	100	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	50	g000000000	120	20	5	0	2	13	4	g000DU0073	10	g002DU0073	False	2
g000uu0074	1	1	g000000000	g000rr0002	3	6	True	True	g0200:r0000:y0000:e0000:w0000	g000000000	x000tg2074	x000tg2574	x000tgb005	g000aa0074	g000000000	False	100	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	25	g000000000	95	25	5	0	1	10	5	g000DU0074	10	g002DU0074	False	2
g000uu0075	4	1	g000000000	g000rr0002	3	7	False	True	g0600:r0000:y0000:e0000:w0000	g000000000	x000tg2075	x000tg2575	x000tgb006	g000aa0075	g000000000	False	125	G000000000	0	5	g0100:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	60	g000000000	200	15	5	1	1	20	0	g000DU0075	10	g002DU0075	False	2
g000uu0076	4	1	g000000000	g000rr0002	3	7	False	True	g0700:r0000:y0000:e0000:w0000	g000000000	x000tg2076	x000tg2576	x000tgb006	g000aa0076	g000000000	False	200	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	105	g000000000	425	20	5	1	1	30	0	g000DU0076	10	g002DU0076	False	2
g000uu0077	4	1	g000000000	g000rr0002	3	7	False	True	g9500:r0000:y0000:e0000:w0000	g000000000	x000tg2077	x000tg2577	x000tgb006	g000aa0077	g000000000	False	350	G000000000	0	5	g1000:r0000:y0000:e0000:w0000	g0009:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	950	g000000000	3200	30	5	1	1	60	0	g000DU0077	10	g002DU0077	False	2
g000uu0078	0	1	g000000000	g000rr0003	2	1	True	False	g0050:r0000:y0000:e0000:w0000	g000000000	x000tg2078	x000tg2578	x000tgb006	g000aa0078	g000000000	False	50	G000000000	0	5	g0025:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	20	g000000000	75	0	0	0	0	0	0	g000DU0078	11	g002DU0078	False	7
g000uu0079	0	2	g000uu0078	g000rr0003	2	1	True	False	g0270:r0000:y0000:e0000:w0000	g000000000	x000tg2079	x000tg2579	x000tgb006	g000aa0079	g001aa8140	False	95	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	70	g000bb0081	550	0	0	0	0	0	0	g000DU0079	12	g002DU0079	False	7
g000uu0080	0	1	g000000000	g000rr0003	2	2	True	True	g0050:r0000:y0000:e0000:w0000	g000000000	x000tg2080	x000tg2580	x000tgb006	g000aa0080	g000000000	False	45	G000000000	0	5	g0025:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	20	g000000000	75	0	0	0	0	0	0	g000DU0080	10	g002DU0080	False	4
g000uu0081	0	2	g000uu0080	g000rr0003	2	2	True	True	g0260:r0000:y0000:e0000:w0000	g000000000	x000tg2081	x000tg2581	x000tgb006	g000aa0081	g000000000	False	75	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	65	g000bb0083	500	0	0	0	0	0	0	g000DU0081	10	g002DU0081	False	4
g000uu0082	0	3	g000uu0081	g000rr0003	2	2	True	True	g0660:r0000:y0000:e0000:w0000	g000000000	x000tg2082	x000tg2582	x000tgb006	g000aa0082	g000000000	False	105	G000000000	0	5	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	145	g000bb0084	1250	0	0	0	0	0	0	g000DU0082	10	g002DU0082	False	4
g000uu0083	0	4	g000uu0082	g000rr0003	2	2	True	True	g1420:r0000:y0000:e0000:w0000	g000000000	x000tg2083	x000tg2583	x000tgb006	g000aa0083	g000000000	False	165	G000000000	0	5	g0600:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	290	g000bb0085	2300	0	0	0	0	0	0	g000DU0083	10	g002DU0083	False	4
g000uu0084	0	4	g000uu0082	g000rr0003	2	2	True	True	g1420:r0000:y0000:e0000:w0000	g000000000	x000tg2084	x000tg2584	x000tgb006	g000aa0084	g000000000	False	140	G000000000	0	5	g0600:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	300	g000bb0087	2425	0	0	0	0	0	0	g000DU0084	10	g002DU0084	False	4
g000uu0085	0	3	g000uu7542	g000rr0003	2	2	True	True	g0750:r0000:y0000:e0000:w0000	g000000000	x000tg2085	x000tg2585	x000tgb006	g000aa0085	g000000000	False	85	G000000000	0	5	g0400:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	115	g000bb0089	900	0	0	0	0	0	0	g000DU0085	10	g002DU0085	False	4
g000uu0086	0	1	g000000000	g000rr0003	2	0	True	True	g0050:r0000:y0000:e0000:w0000	g000000000	x000tg2086	x000tg2586	x000tgb006	g000aa0086	g000000000	False	120	G000000000	0	5	g0025:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	25	g000000000	95	0	0	0	0	0	0	g000DU0086	10	g002DU0086	False	4
g000uu0087	0	2	g000uu0086	g000rr0003	2	0	True	True	g0300:r0000:y0000:e0000:w0000	g000000000	x000tg2087	x000tg2587	x000tgb006	g000aa0087	g000000000	False	170	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	75	g000bb0075	600	0	0	0	0	0	0	g000DU0087	10	g002DU0087	False	4
g000uu0088	0	3	g000uu0087	g000rr0003	2	0	True	True	g0850:r0000:y0000:e0000:w0000	g000000000	x000tg2088	x000tg2588	x000tgb006	g000aa0088	g000000000	False	220	G000000000	0	5	g0400:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	145	g000bb0076	1150	0	0	0	0	0	0	g000DU0088	10	g002DU0088	False	4
g000uu0089	0	4	g000uu0088	g000rr0003	2	0	True	True	g1800:r0000:y0000:e0000:w0000	g000000000	x000tg2089	x000tg2589	x000tgb006	g000aa0089	g000000000	False	270	G000000000	0	5	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	240	g000bb0077	1600	0	0	0	0	0	0	g000DU0089	10	g002DU0089	False	4
g000uu0090	0	2	g000uu0086	g000rr0003	2	0	True	True	g0300:r0000:y0000:e0000:w0000	g000000000	x000tg2090	x000tg2590	x000tgb006	g000aa0090	g000000000	False	145	G000000000	10	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	75	g000bb0079	600	0	0	0	0	0	0	g000DU0090	10	g002DU0090	False	4
g000uu0091	0	3	g000uu0090	g000rr0003	2	0	True	True	g0850:r0000:y0000:e0000:w0000	g000000000	x000tg2091	x000tg2591	x000tgb006	g000aa0091	g000000000	False	180	G000000000	20	5	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	195	g000bb0080	1000	0	0	0	0	0	0	g000DU0091	10	g002DU0091	False	4
g000uu0092	0	1	g000000000	g000rr0003	2	4	True	True	g0300:r0000:y0000:e0000:w0000	g000bb0096	x000tg2092	x000tg2592	x000tgb006	g000aa0092	g002aa0092	False	135	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	50	g000000000	600	0	0	0	0	0	0	g000DU0092	10	g002DU0092	False	4
g000uu0093	0	1	g000000000	g000rr0003	2	3	False	True	g0100:r0000:y0000:e0000:w0000	g000000000	x000tg2093	x000tg2593	x000tgb006	g000aa0093	g000000000	False	225	G000000000	0	10	g0050:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	125	g000000000	500	0	0	0	0	0	0	g000DU0093	10	g002DU0093	False	4
g000uu0094	0	2	g000uu0093	g000rr0003	2	3	False	True	g0400:r0000:y0000:e0000:w0000	g000000000	x000tg2094	x000tg2594	x000tgb006	g000aa0094	g000000000	False	300	G000000000	0	10	g0400:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	250	g000bb0092	1100	0	0	0	0	0	0	g000DU0094	10	g002DU0094	False	4
g000uu0095	0	3	g000uu0094	g000rr0003	2	3	False	True	g1400:r0000:y0000:e0000:w0000	g000000000	x000tg2095	x000tg2595	x000tgb006	g000aa0095	g000000000	False	375	G000000000	0	10	g0600:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	450	g000bb0093	2550	0	0	0	0	0	0	g000DU0095	10	g002DU0095	False	4
g000uu0096	2	1	g000000000	g000rr0003	2	5	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2096	x000tg2596	x000tgb001	g000aa0096	g000000000	True	135	G000000000	10	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	65	g000000000	175	25	5	0	4	10	1	g000DU0096	11	g002DU0096	False	4
g000uu0097	2	1	g000000000	g000rr0003	2	5	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2097	x000tg2597	x000tgb002	g008aa0097	g000000000	True	95	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	65	g000000000	150	30	5	0	4	10	2	g003DU0097	11	g004DU0097	False	4
g000uu0098	2	1	g000000000	g000rr0003	2	5	True	False	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2098	x000tg2598	x000tgb003	g008aa0098	g000000000	True	95	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	65	g000000000	175	25	5	0	4	10	3	g003DU0098	11	g004DU0098	False	4
g000uu0099	2	1	g000000000	g000rr0003	2	5	True	False	g0300:r0000:y0000:e0000:w0000	g000000000	x000tg2099	x000tg2599	x000tgb004	g000aa0099	g000aa8132	False	100	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	45	g000000000	115	20	5	0	2	13	4	g000DU0099	10	g002DU0099	False	4
g000uu0100	1	1	g000000000	g000rr0003	2	6	True	False	g0200:r0000:y0000:e0000:w0000	g000000000	x000tg2100	x000tg2600	x000tgb005	g000aa0100	g000000000	False	100	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	25	g000000000	95	25	5	0	1	10	5	g000DU0100	10	g002DU0100	False	4
g000uu0101	4	1	g000000000	g000rr0003	2	7	True	True	g0300:r0000:y0000:e0000:w0000	g000000000	x000tg2101	x000tg2601	x000tgb006	g000aa0101	g000000000	False	125	G000000000	0	5	g0050:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	45	g000000000	150	15	5	1	1	20	0	g000DU0101	10	g002DU0101	False	4
g000uu0102	4	1	g000000000	g000rr0003	2	7	False	True	g0750:r0000:y0000:e0000:w0000	g000000000	x000tg2102	x000tg2602	x000tgb006	g000aa0102	g000000000	False	200	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	100	g000000000	350	20	5	1	1	30	0	g000DU0102	10	g002DU0102	False	4
g000uu0103	4	1	g000000000	g000rr0003	2	7	True	True	g1500:r0000:y0000:e0000:w0000	g000000000	x000tg2103	x000tg2603	x000tgb006	g000aa0103	g000000000	False	200	G000000000	0	5	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	310	g000000000	1225	25	5	1	1	45	0	g000DU0103	10	g002DU0103	False	4
g000uu0104	4	1	g000000000	g000rr0003	2	7	False	True	g9500:r0000:y0000:e0000:w0000	g000000000	x000tg2104	x000tg2604	x000tgb006	g000aa0104	g000aa1104	False	325	G000000000	0	5	g1000:r0000:y0000:e0000:w0000	g0010:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	600	g000000000	3100	30	5	1	1	60	0	g000DU0104	10	g002DU0104	False	4
g000uu0105	5	1	g000000000	g000rr0002	3	7	False	True	g0350:r0000:y0000:e0000:w0000	g000000000	x000tg2105	x000tg2605	x000tgb006	g000aa0075	g000000000	False	125	g000uu0075	0	5	g0100:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	60	g000000000	200	15	5	2	1	0	0	g000DU0075	10	g002DU0075	False	2
g000uu0106	5	1	g000000000	g000rr0002	3	7	False	True	g0700:r0000:y0000:e0000:w0000	g000000000	x000tg2106	x000tg2606	x000tgb006	g000aa0076	g000000000	False	200	g000uu0076	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	105	g000000000	425	20	5	2	1	0	0	g000DU0076	10	g002DU0076	False	2
g000uu0107	5	1	g000000000	g000rr0002	3	7	False	True	g3500:r0000:y0000:e0000:w0000	g000000000	x000tg2107	x000tg2607	x000tgb006	g000aa0077	g000000000	False	350	g000uu0077	0	5	g1000:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	950	g000000000	3200	30	5	2	1	0	0	g000DU0077	10	g002DU0077	False	2
g000uu5132	2	1	g000000000	g000rr0004	12	5	True	True	g2500:r0000:y0000:e0000:w0000	g000000000	x000tg2232	x000tg2832	x000tgb006	g000aa5032	g001aa5032	False	275	g000uu5032	0	5	g0600:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	220	g000000000	1750	20	5	0	6	40	1	g000DU5032	10	g002DU5032	False	5
g000uu5101	2	1	g000000000	g000rr0004	6	5	True	True	g0030:r0000:y0000:e0000:w0000	g000000000	x000tg2201	x000tg2801	x000tgb006	g000aa5001	g000000000	False	40	g000uu5001	0	5	g0050:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	5	g000000000	35	20	5	0	6	10	1	g000DU5001	10	g002DU5001	False	5
g000uu5119	2	1	g000000000	g000rr0004	9	5	False	True	g8500:r0000:y0000:e0000:w0000	g000000000	x000tg2219	x000tg2819	x000tgb006	g000aa5019	g000aa1169	False	700	g000uu5019	20	40	g1000:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1750	g000000000	8500	35	6	0	6	70	1	g000DU5019	11	g002DU5019	False	6
g000uu5124	2	1	g000000000	g000rr0004	10	5	True	True	g0850:r0000:y0000:e0000:w0000	g000000000	x000tg2224	x000tg2824	x000tgb006	g000aa5024	g000000000	False	150	g000uu5024	30	30	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	120	g000000000	950	25	5	0	6	20	1	g000DU5024	10	g002DU5024	False	5
g000uu5115	2	1	g000000000	g000rr0004	8	5	False	True	g1400:r0000:y0000:e0000:w0000	g000000000	x000tg2215	x000tg2815	x000tgb006	g000aa5015	g001aa5015	False	300	g000uu5015	0	5	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	310	g000000000	1550	25	5	0	6	27	1	g000DU5015	10	g002DU5015	False	5
g000uu5130	2	1	g000000000	g000rr0004	6	5	True	True	g0040:r0000:y0000:e0000:w0000	g000000000	x000tg2230	x000tg2830	x000tgb006	g000aa5030	g000000000	False	65	g000uu5030	0	5	g0050:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	30	g000000000	50	20	5	0	6	10	1	g000DU5030	10	g002DU5030	False	5
g000uu5105	2	1	g000000000	g000rr0004	7	5	True	True	g0240:r0000:y0000:e0000:w0000	g000000000	x000tg2205	x000tg2805	x000tgb006	g000aa5005	g000000000	False	100	g000uu5005	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	42	g000000000	250	25	5	0	6	13	1	g000DU5005	10	g002DU5005	False	5
g000uu5116	2	1	g000000000	g000rr0004	8	5	False	True	g2800:r0000:y0000:e0000:w0000	g000000000	x000tg2216	x000tg2816	x000tgb006	g000aa5016	g045aa8128	True	350	g000uu5016	0	50	g0600:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	335	g000000000	1675	30	5	0	6	44	1	g000DU5016	10	g002DU5016	False	5
g000uu5126	2	1	g000000000	g000rr0004	11	5	True	False	g1310:r0000:y0000:e0000:w0000	g000000000	x000tg2226	x000tg2826	x000tgb006	g000aa5026	g000aa5526	False	75	g000uu5026	0	5	g0400:r0000:y0000:e0000:w0000	g0006:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	100	g000000000	975	20	5	0	6	25	1	g000DU5026	10	g002DU5026	True	5
g000uu5012	0	1	g000000000	g000rr0004	8	0	True	True	g1200:r0000:y0000:e0000:w0000	g000000000	x000tg2212	x000tg2812	x000tgb006	g000aa5012	g112aa1163	False	220	G000000000	20	5	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	175	g000000000	1400	0	0	0	0	0	0	g000DU5012	10	g002DU5012	False	5
g000uu5117	2	1	g000000000	g000rr0004	8	5	True	True	g0050:r0000:y0000:e0000:w0000	g000000000	x000tg2217	x000tg2817	x000tgb006	g000aa5017	g001aa5017	False	50	g000uu5017	0	5	g0050:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	8	g000000000	50	15	4	0	6	10	1	g000DU5017	10	g002DU5017	False	5
g000uu5007	0	1	g000000000	g000rr0004	7	0	True	True	g0300:r0000:y0000:e0000:w0000	g000000000	x000tg2207	x000tg2807	x000tgb006	g000aa5007	g000000000	False	140	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	90	g000000000	725	0	0	0	0	0	0	g000DU5007	10	g002DU5007	False	8
g000uu5013	0	1	g000000000	g000rr0004	8	0	True	True	g0300:r0000:y0000:e0000:w0000	g000000000	x000tg2213	x000tg2813	x000tgb006	g000aa5013	g000000000	False	200	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	90	g000000000	700	0	0	0	0	0	0	g000DU5013	10	g002DU5013	False	5
g000uu5002	0	1	g000000000	g000rr0004	6	0	True	True	g0050:r0000:y0000:e0000:w0000	g000000000	x000tg2202	x000tg2802	x000tgb006	g000aa5002	g000000000	False	95	G000000000	0	5	g0050:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	20	g000000000	75	0	0	0	0	0	0	g020DU5002	10	g022DU5002	False	1
g000uu5008	0	1	g000000000	g000rr0004	7	0	True	True	g2500:r0000:y0000:e0000:w0000	g000000000	x000tg2208	x000tg2808	x000tgb006	g000aa5008	g121aa0002	False	160	G000000000	30	5	g0400:r0000:y0000:e0000:w0000	g0005:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	390	g000000000	2850	0	0	0	0	0	0	g000DU5008	10	g002DU5008	False	5
g000uu5009	0	1	g000000000	g000rr0004	7	0	True	True	g0100:r0000:y0000:e0000:w0000	g000000000	x000tg2209	x000tg2809	x000tgb006	g000aa5009	g000000000	False	45	G000000000	0	5	g0050:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	20	g000000000	75	0	0	0	0	0	0	g000DU5009	10	g002DU5009	False	5
g000uu5103	2	1	g000000000	g000rr0004	6	5	True	True	g0300:r0000:y0000:e0000:w0000	g000000000	x000tg2203	x000tg2803	x000tgb006	g000aa5003	g000000000	False	140	g000uu5003	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	55	g000000000	450	25	5	0	6	13	1	g000DU5003	10	g002DU5003	False	5
g000uu5033	0	1	g000000000	g000rr0004	5	0	True	True	g0300:r0000:y0000:e0000:w0000	g000000000	x000tg2233	x000tg2833	x000tgb006	g000aa5033	g001aa0009	False	150	G000000000	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	75	g000000000	300	0	0	0	0	0	0	g000DU5033	10	g002DU5033	False	5
g000uu5034	0	1	g000000000	g000rr0004	5	0	True	True	g0050:r0000:y0000:e0000:w0000	g000000000	x000tg2234	x000tg2834	x000tgb006	g000aa5034	g001aa5034	False	50	G000000000	0	5	g0050:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	10	g000000000	36	0	0	0	0	0	0	g000DU5034	11	g002DU5034	False	5
g000uu5120	2	1	g000000000	g000rr0004	9	5	False	True	g5700:r0000:y0000:e0000:w0000	g000000000	x000tg2220	x000tg2820	x000tgb006	g000aa5020	g002aa5026	False	600	g000uu5020	20	40	g1000:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1160	g000000000	5650	35	6	0	6	62	1	g000DU5020	11	g002DU5020	False	6
g000uu5121	2	1	g000000000	g000rr0004	9	5	False	True	g5900:r0000:y0000:e0000:w0000	g000000000	x000tg2221	x000tg2821	x000tgb006	g000aa5021	g011aa1168	False	600	g000uu5021	20	40	g1000:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1210	g000000000	5900	35	6	0	6	63	1	g000DU5021	11	g002DU5021	False	6
g000uu5122	2	1	g000000000	g000rr0004	9	5	False	True	g9000:r0000:y0000:e0000:w0000	g000000000	x000tg2222	x000tg2822	x000tgb006	g000aa5022	g011aa1178	False	900	g000uu5022	20	40	g1000:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	2530	g000000000	9000	35	6	0	6	70	1	g000DU5022	11	g002DU5022	False	6
g000uu5123	2	1	g000000000	g000rr0004	9	5	False	True	g2700:r0000:y0000:e0000:w0000	g000000000	x000tg2223	x000tg2823	x000tgb006	g000aa5023	g025aa8129	False	500	g000uu5023	20	40	g1000:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1030	g000000000	4000	30	6	0	6	43	1	g000DU5023	11	g002DU5023	False	6
g000uu5135	2	1	g000000000	g000rr0004	13	5	False	False	g1700:r0000:y0000:e0000:w0000	g000000000	x000tg2235	x000tg2835	x000tgb006	g000aa5035	g000aa5535	False	370	g000uu5035	0	5	g0800:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	425	g000000000	1775	25	5	0	6	30	1	g000DU5035	10	g002DU5035	False	5
