ATT_ID	NAME_TXT	DESC_TXT	INITIATIVE	SOURCE	CLASS	POWER	REACH	QTY_HEAL	QTY_DAM	LEVEL	ALT_ATTACK	INFINITE	QTY_WARDS	WARD1	WARD2	WARD3	WARD4	CRIT_HIT
g007aa0004	x160tgc258	x160tgc258	80	2	24	100	1	0	0	0	g000000000	False	1	g024um0005	g000000000	g000000000	g000000000	False
g007aa0005	x160tgc258	x160tgc258	80	2	24	100	1	0	0	0	g000000000	False	1	g024um0018	g000000000	g000000000	g000000000	False
g007aa0006	x160tgc258	x160tgc258	80	2	24	100	1	0	0	0	g000000000	False	1	g002um0016	g000000000	g000000000	g000000000	False
g007aa0007	x160tgc258	x160tgc258	80	2	24	100	1	0	0	0	g000000000	False	1	g002um0017	g000000000	g000000000	g000000000	False
g007aa0008	x160tgc258	x160tgc258	50	3	12	80	2	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0009	x160tgc258	x160tgc258	50	2	21	100	2	0	0	0	g000aa0171	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0010	x160tgc258	x160tgc258	50	2	21	100	2	0	0	0	g000aa0171	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0011	x000tg5153	x000tg5153	60	2	17	100	2	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0012	x000tg5153	x000tg5153	60	2	17	100	2	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0013	x000tg5153	x000tg5153	60	2	17	100	1	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0014	x000tg5153	x000tg5153	60	2	17	100	2	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0015	x000tg5153	x000tg5153	60	2	17	100	2	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0016	x000tg5153	x000tg5153	60	2	17	100	2	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0017	x000tg5153	x000tg5153	60	2	17	100	1	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0018	x000tg5153	x000tg5153	60	2	17	100	1	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0019	x000tg5153	x000tg5153	60	2	17	100	1	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0020	x160tgc257	x160tgc257	40	0	25	60	2	0	5	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0021	x000tg5097	x000tg5097	50	2	15	100	2	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0022	x160tgc255	x160tgc255	40	4	23	80	1	0	30	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0023	x080tg0023	x080tg0023	40	4	23	80	2	0	75	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0024	x000tg0571	x000tg0571	50	2	24	100	2	0	0	0	g000000000	False	2	g003um0007	g002um0044	g000000000	g000000000	False
g007aa0025	x000tg0571	x000tg0571	50	2	24	100	2	0	0	0	g000000000	False	2	g003um0007	g002um0045	g000000000	g000000000	False
g007aa0026	x000tg0571	x000tg0571	50	2	24	100	2	0	0	0	g000000000	False	2	g003um0007	g002um0046	g000000000	g000000000	False
g007aa0027	x000tg0571	x000tg0571	50	2	24	100	2	0	0	0	g000000000	False	2	g003um0007	g002um0047	g000000000	g000000000	False
g007aa0028	x000tg0571	x000tg0571	50	2	24	100	2	0	0	0	g000000000	False	2	g003um0007	g002um0048	g000000000	g000000000	False
g007aa0029	x000tg0571	x000tg0571	50	2	24	100	2	0	0	0	g000000000	False	2	g003um0007	g002um0049	g000000000	g000000000	False
g007aa0030	x000tg0571	x000tg0571	50	2	24	100	2	0	0	0	g000000000	False	2	g003um0007	g002um0050	g000000000	g000000000	False
g007aa0031	x000tg0571	x000tg0571	50	2	24	100	2	0	0	0	g000000000	False	2	g003um0007	g002um0051	g000000000	g000000000	False
g007aa0032	x000tg5073	x000tg5073	50	1	7	45	1	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0033	x160tgc258	x160tgc258	80	2	24	100	1	0	0	0	g000000000	False	1	g002um0063	g000000000	g000000000	g000000000	False
g007aa0034	x000tg5033	x000tg5033	50	2	8	100	2	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0035	x000tg5033	x000tg5033	50	2	8	100	2	0	0	2	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0036	x000tg5016	x000tg5016	50	2	16	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0037	x000tg0930	x000tg0931	50	1	1	80	2	0	100	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0038	x000tg0932	x000tg0933	50	3	1	80	2	0	100	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0039	x000tg0934	x000tg0935	50	4	1	80	2	0	100	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0040	x000tg5096	x000tg5096	50	0	1	85	2	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0041	x000tg5096	x000tg5096	50	1	1	85	2	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0042	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0043	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0044	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0045	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0046	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0047	x080tg1010	x080tg1010	50	2	10	100	1	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0048	x000tg5650	x000tg5650	50	2	14	100	2	50	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0049	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0050	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0051	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0052	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0053	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0054	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0055	x000tg5153	x000tg5153	50	1	17	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0056	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0057	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0058	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0059	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0060	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0061	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0062	x000tg5153	x000tg5153	50	1	17	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0063	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0064	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0065	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0066	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0067	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0068	x000tg5153	x000tg5153	50	1	17	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0069	x000tg9113	x000tg9213	50	2	21	100	2	0	0	0	g001aa0001	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0070	x000tg9113	x000tg9213	50	2	21	100	2	0	0	0	g001aa0001	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0071	x000tg9113	x000tg9213	50	2	21	100	2	0	0	0	g001aa0001	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0072	x000tg9113	x000tg9213	50	2	21	100	2	0	0	0	g001aa0001	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0073	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0074	x000tg5002	x000tg5002	50	4	1	100	1	0	25	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0075	x000tg5002	x000tg5002	50	5	1	100	1	0	25	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0076	x000tg5002	x000tg5002	50	6	1	100	1	0	25	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0077	x000tg5002	x000tg5002	50	7	1	100	1	0	25	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0078	x000tg5002	x000tg5002	50	3	1	100	1	0	25	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0079	x000tg5002	x000tg5002	50	1	1	100	1	0	25	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0080	x000tg8818	x000tg8818	50	1	18	100	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g007aa0081	x000tg5153	x000tg5153	50	1	17	100	2	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g007aa8128	x160tgc257	x160tgc257	50	0	25	100	2	0	15	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g008aa0021	x000tg5021	x000tg5021	40	7	1	80	1	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g008aa0046	x000tg5046	x000tg5046	35	6	1	80	1	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g008aa0072	x000tg5072	x000tg5072	40	4	1	80	1	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g008aa0097	x000tg5097	x000tg5097	50	3	15	80	1	0	8	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g008aa0098	x000tg5098	x000tg5098	40	4	1	80	1	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g008aa8010	x160tgc222	x160tgc222	45	7	1	80	1	0	15	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g010aa1154	x080tg0012	x080tg0012	50	3	12	80	2	0	10	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g011aa1154	x080tg0012	x080tg0012	60	3	12	80	2	0	5	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g011aa1168	x080tg3010	x080tg3010	40	5	10	80	1	0	0	1	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g011aa1178	x000tg5678	x000tg5678	50	2	18	80	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g011aa9133	x000tg5153	x000tg5153	50	7	17	100	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g015aa8000	x160tgc257	x160tgc257	50	7	25	100	2	0	10	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g015aa8128	x160tgc257	x160tgc257	50	0	25	100	2	0	10	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g020aa0003	x000tg8819	x000tg8819	50	3	12	80	2	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g020aa0004	x000tg8819	x000tg8819	50	6	1	80	2	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g020aa0005	x000tg8819	x000tg8819	50	7	1	80	2	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g020aa0006	x000tg8819	x000tg8819	50	6	9	25	2	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g020aa0007	x000tg8819	x000tg8819	50	4	23	80	2	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g020aa0008	x000tg8819	x000tg8819	50	3	12	60	2	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g020aa0009	x000tg1355	x000tg1355	50	0	1	80	2	0	20	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g020aa0096	x000tg5096	x000tg5096	50	0	1	80	3	0	27	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g021aa0009	x111tg5668	x000tg5668	50	3	22	10	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g025aa8000	x160tgc257	x160tgc257	50	7	25	100	2	0	20	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g025aa8128	x160tgc257	x160tgc257	50	0	25	90	2	0	20	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g025aa8129	x160tgc257	x160tgc257	50	4	25	100	2	0	20	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g035aa8000	x160tgc257	x160tgc257	50	7	25	95	2	0	30	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g035aa8128	x160tgc257	x160tgc257	50	0	25	95	2	0	30	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g045aa8128	x160tgc257	x160tgc257	50	0	25	100	2	0	35	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g065aa8128	x160tgc257	x160tgc257	50	0	25	100	2	0	50	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g100aa0072	x080tg0023	x080tg0023	40	4	23	80	1	0	10	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g100aa1163	x000tg5663	x000tg5663	30	1	11	80	1	0	0	1	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g111aa1163	x080tg0011	x080tg0011	30	5	11	40	1	0	0	1	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g111aa1178	x000tg5678	x000tg5678	50	3	18	30	2	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g111aa9106	x160tgc485	x160tgc486	50	1	19	100	2	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g111aa9135	x080tg0010	x080tg0010	50	1	10	40	1	0	0	2	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
g112aa1163	x080tg0011	x080tg0011	30	0	11	33	1	0	0	1	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g112aa9135	x080tg2010	x080tg2010	50	5	10	40	1	0	0	2	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g121aa0002	x121tg5678	x000tg5678	50	6	22	30	1	0	0	0	g000000000	True	0	g000000000	g000000000	g000000000	g000000000	False
g122aa0002	x121tg5678	x000tg5678	50	6	22	100	1	0	0	0	g000000000	False	0	g000000000	g000000000	g000000000	g000000000	False
